service_date,route_id,observed_service_hours,total_observations,observation_cv,coverage_band,stability_band,valid_row_percentage,eligibility_status
2026-05-23,6621,23,8906,0.5186,High Coverage,Moderate,100.0,Eligible
2026-05-23,6622,22,31635,0.4964,High Coverage,Stable,100.0,Eligible
2026-05-23,6623,22,14302,0.4205,High Coverage,Stable,100.0,Eligible
2026-05-23,6624,23,35056,0.636,High Coverage,Moderate,100.0,Eligible
2026-05-23,6625,23,18912,0.3711,High Coverage,Stable,100.0,Eligible
2026-05-23,6626,22,13837,0.3941,High Coverage,Stable,100.0,Eligible
2026-05-23,6627,21,22596,0.4772,High Coverage,Stable,100.0,Eligible
2026-05-23,6628,22,7516,0.4465,High Coverage,Stable,100.0,Eligible
2026-05-23,6629,21,6306,0.434,High Coverage,Stable,100.0,Eligible
2026-05-23,6630,21,8896,0.3826,High Coverage,Stable,100.0,Eligible
2026-05-23,6631,20,3212,0.3948,High Coverage,Stable,100.0,Eligible
2026-05-23,6633,24,14840,0.4108,High Coverage,Stable,100.0,Eligible
2026-05-23,6636,20,24248,0.4347,High Coverage,Stable,100.0,Eligible
2026-05-23,6637,22,10123,0.4687,High Coverage,Stable,100.0,Eligible
2026-05-23,6638,15,8188,0.402,Medium Coverage,Stable,100.0,Eligible
2026-05-23,6641,23,29312,0.5266,High Coverage,Moderate,100.0,Eligible
2026-05-23,6642,23,18050,0.3959,High Coverage,Stable,100.0,Eligible
2026-05-23,6643,21,6453,0.4065,High Coverage,Stable,100.0,Eligible
2026-05-23,6644,21,4142,0.3355,High Coverage,Stable,100.0,Eligible
2026-05-23,6645,22,10709,0.424,High Coverage,Stable,100.0,Eligible
2026-05-23,6646,21,7891,0.3153,High Coverage,Stable,100.0,Eligible
2026-05-23,6647,21,4984,0.3802,High Coverage,Stable,100.0,Eligible
2026-05-23,6648,18,5595,0.2594,High Coverage,Stable,100.0,Eligible
2026-05-23,6649,23,12458,0.477,High Coverage,Stable,100.0,Eligible
2026-05-23,6650,21,5731,0.3503,High Coverage,Stable,100.0,Eligible
2026-05-23,6651,22,15096,0.5638,High Coverage,Moderate,100.0,Eligible
2026-05-23,6652,20,5449,0.2953,High Coverage,Stable,100.0,Eligible
2026-05-23,6654,21,5860,0.3679,High Coverage,Stable,100.0,Eligible
2026-05-23,6657,20,8401,0.4373,High Coverage,Stable,100.0,Eligible
2026-05-23,6658,21,5024,0.4073,High Coverage,Stable,100.0,Eligible
2026-05-23,6659,22,4587,0.3177,High Coverage,Stable,100.0,Eligible
2026-05-23,6660,19,6592,0.442,High Coverage,Stable,100.0,Eligible
2026-05-23,6661,19,4790,0.2426,High Coverage,Stable,100.0,Eligible
2026-05-23,6662,22,4725,0.3139,High Coverage,Stable,100.0,Eligible
2026-05-23,6663,20,5310,0.2362,High Coverage,Stable,100.0,Eligible
2026-05-23,6664,21,6461,0.3624,High Coverage,Stable,100.0,Eligible
2026-05-23,6665,20,5767,0.4327,High Coverage,Stable,100.0,Eligible
2026-05-23,6666,21,7777,0.4255,High Coverage,Stable,100.0,Eligible
2026-05-23,6667,22,19276,0.4837,High Coverage,Stable,100.0,Eligible
2026-05-23,6668,22,4995,0.3291,High Coverage,Stable,100.0,Eligible
2026-05-23,6672,16,7882,0.4013,Medium Coverage,Stable,100.0,Eligible
2026-05-23,6673,21,6222,0.54,High Coverage,Moderate,100.0,Eligible
2026-05-23,6674,20,3882,0.2956,High Coverage,Stable,100.0,Eligible
2026-05-23,6675,19,2394,0.317,High Coverage,Stable,100.0,Eligible
2026-05-23,6676,22,5749,0.3035,High Coverage,Stable,100.0,Eligible
2026-05-23,6677,20,5635,0.4502,High Coverage,Stable,100.0,Eligible
2026-05-23,6678,21,4471,0.3696,High Coverage,Stable,100.0,Eligible
2026-05-23,6679,18,6063,0.3491,High Coverage,Stable,100.0,Eligible
2026-05-23,6680,19,6923,0.5417,High Coverage,Moderate,100.0,Eligible
2026-05-23,6682,21,17178,0.4743,High Coverage,Stable,100.0,Eligible
2026-05-23,6685,22,5316,0.4947,High Coverage,Stable,100.0,Eligible
2026-05-23,6687,21,21206,0.476,High Coverage,Stable,100.0,Eligible
2026-05-23,6688,17,2231,0.1689,Medium Coverage,Stable,100.0,Eligible
2026-05-23,6689,16,1536,0.1047,Medium Coverage,Stable,100.0,Eligible
2026-05-23,6690,17,1635,0.2337,Medium Coverage,Stable,100.0,Eligible
2026-05-23,6691,17,1730,0.2313,Medium Coverage,Stable,100.0,Eligible
2026-05-23,6692,21,9824,0.384,High Coverage,Stable,100.0,Eligible
2026-05-23,6693,20,13743,0.5149,High Coverage,Moderate,100.0,Eligible
2026-05-23,6698,20,10370,0.4031,High Coverage,Stable,100.0,Eligible
2026-05-23,6700,22,6677,0.303,High Coverage,Stable,100.0,Eligible
2026-05-23,6701,19,2713,0.3422,High Coverage,Stable,100.0,Eligible
2026-05-23,6702,19,5693,0.3729,High Coverage,Stable,100.0,Eligible
2026-05-23,6703,22,14574,0.2465,High Coverage,Stable,100.0,Eligible
2026-05-23,6704,23,14267,0.4652,High Coverage,Stable,100.0,Eligible
2026-05-23,6705,22,28865,0.3743,High Coverage,Stable,100.0,Eligible
2026-05-23,6706,22,16417,0.3871,High Coverage,Stable,100.0,Eligible
2026-05-23,6707,20,7673,0.4093,High Coverage,Stable,100.0,Eligible
2026-05-23,6708,20,5177,0.3876,High Coverage,Stable,100.0,Eligible
2026-05-23,6709,15,2790,0.2844,Medium Coverage,Stable,100.0,Eligible
2026-05-23,6710,10,1420,0.2267,Medium Coverage,Stable,100.0,Not Eligible
2026-05-23,6712,22,19650,0.4726,High Coverage,Stable,100.0,Eligible
2026-05-23,6713,21,6879,0.2979,High Coverage,Stable,100.0,Eligible
2026-05-23,6715,23,15719,0.4298,High Coverage,Stable,100.0,Eligible
2026-05-23,6722,23,8429,0.5369,High Coverage,Moderate,100.0,Eligible
2026-05-23,6723,21,4400,0.3794,High Coverage,Stable,100.0,Eligible
2026-05-23,6724,23,12814,0.5384,High Coverage,Moderate,100.0,Eligible
2026-05-23,6725,21,5345,0.3488,High Coverage,Stable,100.0,Eligible
2026-05-23,6726,19,7383,0.4224,High Coverage,Stable,100.0,Eligible
2026-05-23,6727,22,9744,0.4643,High Coverage,Stable,100.0,Eligible
2026-05-23,6728,23,18299,0.4659,High Coverage,Stable,100.0,Eligible
2026-05-23,6730,19,13399,0.5909,High Coverage,Moderate,100.0,Eligible
2026-05-23,6737,21,14440,0.4732,High Coverage,Stable,100.0,Eligible
2026-05-23,6738,22,19345,0.2959,High Coverage,Stable,100.0,Eligible
2026-05-23,6741,24,13379,0.5925,High Coverage,Moderate,100.0,Eligible
2026-05-23,6747,21,8275,0.4888,High Coverage,Stable,100.0,Eligible
2026-05-23,6748,19,7254,0.3026,High Coverage,Stable,100.0,Eligible
2026-05-23,6749,22,15736,0.4373,High Coverage,Stable,100.0,Eligible
2026-05-23,6776,16,1064,0.21,Medium Coverage,Stable,100.0,Eligible
2026-05-23,6779,16,1483,0.4135,Medium Coverage,Stable,100.0,Eligible
2026-05-23,6780,17,2732,0.3457,Medium Coverage,Stable,100.0,Eligible
2026-05-23,6790,19,2329,0.3008,High Coverage,Stable,100.0,Eligible
2026-05-23,6796,19,4013,0.2671,High Coverage,Stable,100.0,Eligible
2026-05-23,6799,14,1947,0.2744,Medium Coverage,Stable,100.0,Eligible
2026-05-23,6800,14,1977,0.3481,Medium Coverage,Stable,100.0,Eligible
2026-05-23,6804,13,876,0.729,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-23,6805,13,906,0.6557,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-23,6806,20,2708,0.2537,High Coverage,Stable,100.0,Eligible
2026-05-23,6811,16,1719,0.1986,Medium Coverage,Stable,100.0,Eligible
2026-05-23,6817,19,5193,0.4073,High Coverage,Stable,100.0,Eligible
2026-05-23,6818,19,3410,0.373,High Coverage,Stable,100.0,Eligible
2026-05-23,6819,19,9812,0.4376,High Coverage,Stable,100.0,Eligible
2026-05-23,6821,19,11037,0.3766,High Coverage,Stable,100.0,Eligible
2026-05-23,6822,17,5776,0.3712,Medium Coverage,Stable,100.0,Eligible
2026-05-23,6823,12,1240,0.4152,Medium Coverage,Stable,100.0,Eligible
2026-05-23,6825,11,1196,0.1535,Medium Coverage,Stable,100.0,Not Eligible
2026-05-23,6827,12,2190,0.3749,Medium Coverage,Stable,100.0,Eligible
2026-05-23,6828,15,2907,0.2752,Medium Coverage,Stable,100.0,Eligible
2026-05-23,6830,6,1479,0.7004,Low Coverage,Moderate,100.0,Not Eligible
2026-05-23,6831,3,416,0.8098,Low Coverage,Moderate,100.0,Not Eligible
2026-05-23,6833,3,476,0.784,Low Coverage,Moderate,100.0,Not Eligible
2026-05-23,6834,9,3589,0.7857,Low Coverage,Moderate,100.0,Not Eligible
2026-05-23,6835,6,1779,0.6388,Low Coverage,Moderate,100.0,Not Eligible
2026-05-23,6836,3,438,0.588,Low Coverage,Moderate,100.0,Not Eligible
2026-05-23,6837,7,1305,0.8899,Low Coverage,Moderate,100.0,Not Eligible
2026-05-23,6838,7,1754,0.7051,Low Coverage,Moderate,100.0,Not Eligible
2026-05-23,6840,6,1383,0.7159,Low Coverage,Moderate,100.0,Not Eligible
2026-05-23,6841,9,3756,0.6195,Low Coverage,Moderate,100.0,Not Eligible
2026-05-23,6843,13,945,0.3558,Medium Coverage,Stable,100.0,Not Eligible
2026-05-23,6844,14,916,0.2838,Medium Coverage,Stable,100.0,Not Eligible
2026-05-23,7321,21,11693,0.5066,High Coverage,Moderate,100.0,Eligible
2026-05-23,7322,16,681,0.3008,Medium Coverage,Stable,100.0,Not Eligible
2026-05-23,7509,12,2304,0.3984,Medium Coverage,Stable,100.0,Eligible
2026-05-23,8290,20,5511,0.385,High Coverage,Stable,100.0,Eligible
2026-05-24,10232,2,135,0.7647,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,11201,4,1063,0.7429,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,11202,3,337,0.0656,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,11692,6,1380,0.7142,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,11696,4,1001,0.5173,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,12940,5,1247,0.4603,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,16717,3,555,0.871,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,16718,10,5040,0.7113,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-24,16719,6,623,0.0869,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,17707,5,1129,0.6381,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,18705,6,1922,0.5494,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,20667,3,463,0.5939,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,22638,7,1522,0.4317,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,22639,3,443,0.7018,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,23384,7,4100,0.8007,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,29038,5,1283,0.7549,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,30036,4,333,0.4473,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,30037,6,363,0.4643,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,30038,5,472,0.3372,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,30039,6,632,0.4257,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,30040,6,563,0.6191,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,30042,3,376,0.8606,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,30043,5,762,0.6708,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,30044,3,272,0.5356,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,30045,3,453,0.8149,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,30046,9,2220,0.4927,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,30047,4,302,0.8782,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,30048,3,216,0.5338,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,30049,4,533,0.4342,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,30050,4,455,0.3835,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,30051,4,398,0.4537,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,30055,5,1012,0.589,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,30584,4,487,0.7018,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,31816,2,218,0.0259,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,31817,2,139,0.5189,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,31818,4,293,0.693,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,31819,4,849,0.741,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,31821,3,287,0.4386,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,31822,3,244,0.2442,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,32799,8,1418,0.5358,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,33292,4,600,0.2418,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,33538,5,622,0.8304,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,34042,3,166,0.8143,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,34043,2,171,0.3887,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,34540,2,144,0.0589,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,34541,2,216,0.3143,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,34542,9,2613,0.5684,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,34543,8,1375,0.4896,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,36799,7,404,0.7135,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,37807,9,4477,0.6329,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,37808,8,3554,0.3937,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,37809,7,2720,0.5179,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,37810,8,4206,0.5095,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,38311,8,3297,0.5425,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,39304,3,368,0.7333,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,39307,5,485,0.3455,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,40855,9,1564,0.3232,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,46099,4,484,0.8963,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,46604,7,2689,0.5403,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,48855,3,409,0.8027,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6612,6,2886,0.375,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6613,9,3012,0.6128,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6614,5,1926,0.5082,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6615,7,1317,0.5152,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6616,8,1483,0.6058,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6617,7,3120,0.5271,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6618,8,3119,0.4901,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6619,10,4145,0.6516,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-24,6620,8,3010,0.6327,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6621,9,1667,0.5324,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6622,8,4862,0.7147,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6623,8,2892,0.5905,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6624,9,6015,0.6976,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6625,9,3832,0.5686,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6626,7,2644,0.5486,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6627,7,3660,0.8139,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6628,7,1281,0.505,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6629,6,872,0.4965,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6630,6,1466,0.3477,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6631,6,556,0.6327,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6633,10,3754,0.4747,Medium Coverage,Stable,100.0,Not Eligible
2026-05-24,6636,6,3498,0.595,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6637,9,1920,0.552,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6638,3,607,0.7728,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6641,9,3780,0.7485,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6642,9,4131,0.4744,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6643,6,1073,0.6731,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6644,5,786,0.3912,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6645,8,2134,0.5844,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6646,6,1287,0.7046,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6647,8,1006,0.6891,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6648,4,808,0.6936,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6649,8,2456,0.707,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6650,6,830,0.502,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6651,8,1962,0.801,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6652,6,967,0.7892,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6654,6,967,0.7486,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6657,6,1063,0.6754,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6658,5,660,0.6614,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6659,7,1095,0.5291,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6660,5,780,0.6838,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6661,5,786,0.8221,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6662,7,978,0.609,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6663,5,975,0.4362,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6664,6,762,0.3601,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6665,5,866,0.5388,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6666,7,1249,0.5033,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6667,7,3118,0.8005,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6668,8,1434,0.5019,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6672,4,1300,0.5722,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6673,7,798,0.6136,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6674,4,440,0.6523,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6675,3,229,0.7281,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6676,7,893,0.6972,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6677,5,861,0.5391,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6678,5,633,0.7855,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6679,3,701,0.5029,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6680,5,673,0.8592,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6682,7,2745,0.7102,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6685,6,587,0.4397,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6687,6,2719,0.6095,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6688,2,75,0.2451,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6690,2,203,0.0209,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6691,1,82,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6692,6,1877,0.4163,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6693,6,1686,0.6869,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6698,6,2591,0.5789,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6700,5,1122,0.3994,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6701,4,281,0.4133,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6702,2,300,0.1037,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6703,8,3902,0.5275,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6704,9,2926,0.7827,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6705,8,5796,0.5748,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6706,8,3413,0.5742,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6707,6,1279,0.6606,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6708,5,1048,0.3499,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6712,6,2456,0.8456,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6713,7,1577,0.6143,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6715,9,3791,0.6696,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6722,8,1576,0.4729,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6723,6,759,0.5994,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6724,9,2468,0.5437,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6725,6,826,0.5807,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6726,4,711,0.6724,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6727,7,1121,0.5098,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6728,9,3587,0.6412,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6730,3,1121,0.7181,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6737,7,2170,0.5758,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6738,9,4364,0.6748,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6741,10,2671,0.7711,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-24,6747,5,1150,0.7791,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6748,5,1003,0.7892,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6749,8,3341,0.6259,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6776,2,125,0.396,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6780,2,263,0.3925,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6790,4,292,0.5658,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6796,4,504,0.6892,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6799,3,383,0.5321,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6800,2,302,0.0468,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6806,3,353,0.0723,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6811,2,152,0.4094,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6817,3,474,0.5162,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6818,4,373,0.2655,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6819,4,787,0.5983,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6821,4,970,0.6741,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6822,3,915,0.4352,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6823,2,128,0.7955,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6825,1,28,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6828,1,16,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6830,5,1574,0.4463,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6831,3,454,0.7733,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6833,3,511,0.7524,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6834,9,4521,0.4581,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6835,6,1802,0.637,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6836,3,458,0.4815,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6837,9,1868,0.7425,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6838,5,1988,0.4507,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6840,5,1264,0.575,Low Coverage,Moderate,100.0,Not Eligible
2026-05-24,6841,9,4709,0.4871,Low Coverage,Stable,100.0,Not Eligible
2026-05-24,6843,1,35,0.0,Low Coverage,Stable,100.0,Not Eligible
